ID,GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
1665,female,high school,middle class,0.580146617,1,before 2015,1,1,10238,13000,sedan,1,0,28,11,0
1666,female,university,upper class,0.694595977,1,after 2015,0,1,10238,12000,sedan,0,0,60,18,0
1667,male,none,middle class,0.36374369,1,before 2015,1,1,10238,11000,sedan,4,3,41,29,0
1668,male,high school,poverty,0.294247634,1,before 2015,0,0,10238,15000,sports car,0,0,22,6,0
1669,male,university,middle class,0.461206589,1,before 2015,0,0,92101,16000,sedan,2,1,34,10,1
1670,male,university,upper class,0.574933538,1,after 2015,0,1,10238,12000,sedan,4,3,69,40,0
1671,female,university,upper class,0.717918781,1,before 2015,0,1,10238,14000,sedan,1,2,62,25,0
1672,female,high school,middle class,0.546199461,0,before 2015,0,0,10238,9000,sedan,4,4,54,28,0
1673,female,high school,upper class,0.647036116,1,after 2015,0,1,10238,8000,sedan,0,1,26,19,0
1674,male,university,upper class,0.642871081,1,after 2015,0,0,10238,18000,sedan,0,0,70,0,1
1675,male,university,upper class,0.795556821,1,before 2015,0,0,32765,17000,sedan,0,1,33,15,1
1676,male,high school,working class,0.522579843,0,before 2015,0,1,10238,15000,sedan,0,0,19,2,1
1677,male,university,upper class,0.649415084,1,after 2015,1,1,10238,10000,sedan,0,0,30,5,0
1678,female,university,upper class,,1,before 2015,1,1,32765,14000,sedan,5,3,50,26,0
1679,female,none,working class,0.365286636,1,after 2015,0,0,32765,12000,sedan,1,1,36,13,0
1680,female,none,poverty,0.521351038,0,before 2015,0,0,21217,17000,sedan,0,0,25,8,1
1681,female,high school,middle class,0.588707992,1,before 2015,0,1,10238,16000,sports car,1,1,33,14,0
1682,male,none,working class,0.152904746,1,before 2015,0,1,10238,,sedan,0,0,19,5,1
1683,male,university,upper class,0.495553346,1,after 2015,1,1,10238,13000,sedan,3,3,67,40,0
1684,female,none,poverty,0.383696831,0,before 2015,0,1,32765,13000,sedan,0,0,19,0,1
1685,female,university,upper class,0.648877497,1,before 2015,1,1,10238,10000,sedan,3,4,80,38,0
1686,male,university,upper class,0.539612502,0,before 2015,1,1,10238,11000,sedan,4,11,72,30,0
1687,male,university,middle class,0.564156721,1,before 2015,0,1,10238,13000,sedan,0,0,27,9,0
1688,male,high school,upper class,0.620730793,1,before 2015,1,1,10238,8000,sedan,0,0,42,0,1
1689,male,university,upper class,,1,before 2015,0,1,32765,13000,sedan,3,0,45,24,0
1690,male,high school,upper class,0.557823972,1,after 2015,1,1,10238,7000,sports car,1,2,28,14,0
1691,male,university,upper class,0.51171062,1,after 2015,0,1,10238,16000,sedan,4,3,70,35,0
1692,male,university,upper class,0.815510532,1,before 2015,0,0,10238,21000,sedan,0,0,61,14,1
1693,female,university,middle class,0.55993723,1,before 2015,1,1,10238,14000,sports car,0,1,32,17,0
1694,female,high school,upper class,0.652552418,1,after 2015,0,1,10238,14000,sedan,1,3,65,36,0
1695,male,high school,working class,0.43787863,1,after 2015,0,1,32765,11000,sedan,3,0,27,12,0
1696,male,none,poverty,0.281261373,0,before 2015,0,0,32765,14000,sedan,3,1,41,29,0
1697,female,high school,upper class,0.618258099,1,before 2015,1,1,10238,15000,sedan,2,1,50,26,0
1698,male,none,poverty,0.327273335,1,after 2015,0,0,10238,16000,sedan,0,0,17,5,0
1699,female,high school,working class,0.572845133,1,before 2015,1,0,10238,14000,sports car,0,1,54,24,0
1700,male,university,upper class,0.663519635,1,before 2015,1,1,10238,10000,sedan,5,6,42,28,0
1701,male,university,upper class,0.546303399,1,before 2015,1,1,10238,10000,sedan,3,2,77,38,0
1702,female,high school,middle class,0.709246871,0,before 2015,1,1,10238,8000,sedan,4,4,52,29,0
1703,male,university,upper class,0.56333847,1,before 2015,1,0,10238,10000,sedan,0,0,57,1,1
1704,male,university,upper class,0.345183037,1,after 2015,0,1,10238,15000,sedan,0,0,61,29,0
1705,female,university,working class,0.361702429,1,before 2015,0,0,10238,10000,sedan,0,0,39,19,0
1706,male,none,poverty,0.477395849,1,before 2015,0,1,10238,12000,sedan,1,2,39,10,0
1707,male,university,working class,0.498053808,1,after 2015,1,1,10238,12000,sedan,1,0,30,14,0
1708,female,university,working class,0.601009365,0,after 2015,0,1,21217,11000,sedan,0,0,18,7,1
1709,male,university,middle class,,0,after 2015,0,0,10238,15000,sedan,0,0,27,6,1
1710,male,university,upper class,0.576898632,0,after 2015,0,0,10238,14000,sedan,3,2,28,13,0
1711,male,university,upper class,0.453232165,1,after 2015,0,0,10238,9000,sedan,1,2,29,18,0
1712,male,high school,upper class,0.485672758,1,before 2015,1,1,10238,14000,sedan,4,0,74,25,0
1713,female,high school,upper class,0.700841431,1,after 2015,1,1,10238,,sedan,1,1,68,23,0
1714,female,university,upper class,0.674163893,1,after 2015,1,1,10238,13000,sedan,3,5,79,36,0
1715,female,none,poverty,0.387494157,0,before 2015,0,0,92101,13000,sedan,0,0,24,1,1
1716,male,high school,middle class,,0,before 2015,0,1,32765,10000,sedan,0,0,51,9,1
1717,female,high school,poverty,0.299385245,0,before 2015,0,0,32765,,sedan,0,0,25,4,1
1718,female,university,upper class,0.490996515,1,before 2015,1,1,32765,5000,sedan,4,4,70,36,0
1719,female,university,upper class,,0,after 2015,1,1,92101,12000,sedan,1,0,27,13,1
1720,male,university,upper class,0.623313822,1,after 2015,0,0,92101,17000,sports car,0,0,44,1,1
1721,female,none,poverty,0.254907683,1,before 2015,0,0,10238,12000,sedan,0,0,24,9,0
1722,male,university,upper class,0.784866069,1,after 2015,1,0,92101,10000,sedan,0,0,51,27,1
1723,male,high school,working class,,1,after 2015,0,0,10238,12000,sedan,0,0,27,3,0
1724,female,high school,middle class,,1,before 2015,0,1,32765,12000,sedan,2,0,42,28,0
1725,male,university,upper class,0.45967499,0,before 2015,0,1,10238,13000,sports car,0,1,46,21,0
1726,male,none,poverty,0.284999712,1,before 2015,0,1,10238,,sedan,0,0,34,3,1
1727,female,university,upper class,0.693066707,1,before 2015,1,1,10238,,sedan,2,1,44,21,0
1728,female,high school,middle class,0.52060881,1,before 2015,0,0,32765,14000,sedan,1,1,28,11,0
1729,male,university,middle class,0.619427799,0,before 2015,1,1,10238,8000,sedan,6,6,60,29,0
1730,female,high school,middle class,0.648761777,1,before 2015,1,1,32765,9000,sedan,0,0,49,1,0
1731,male,high school,middle class,0.555426538,0,before 2015,1,0,32765,8000,sedan,0,0,30,0,1
1732,female,none,poverty,,0,before 2015,1,1,32765,9000,sedan,0,0,32,5,0
1733,female,university,upper class,,1,after 2015,0,0,10238,16000,sedan,0,0,27,4,0
1734,female,university,poverty,0.500795271,0,after 2015,0,0,10238,15000,sedan,0,0,16,5,0
1735,male,high school,working class,0.668639484,0,before 2015,0,0,10238,18000,sedan,0,0,36,11,1
1736,female,university,upper class,0.533130592,1,before 2015,1,0,32765,6000,sedan,2,1,56,29,0
1737,female,university,middle class,0.496875094,1,after 2015,1,0,32765,6000,sedan,3,0,35,10,0
1738,male,none,poverty,0.230888176,0,before 2015,0,0,10238,14000,sedan,0,0,18,6,1
1739,male,high school,middle class,,1,before 2015,1,0,10238,12000,sedan,1,1,33,11,0
1740,female,none,upper class,0.610668073,1,before 2015,1,1,10238,8000,sedan,2,0,41,25,0
1741,female,university,upper class,0.561499897,1,after 2015,1,0,10238,13000,sedan,0,0,19,1,0
1742,male,university,upper class,,1,after 2015,0,0,32765,14000,sedan,4,1,66,24,1
1743,female,university,upper class,,1,before 2015,1,1,10238,,sedan,0,0,67,0,1
1744,male,university,upper class,0.656986776,0,after 2015,1,1,10238,10000,sedan,0,0,28,0,0
1745,male,none,working class,0.598114593,0,before 2015,0,1,32765,,sedan,3,1,35,15,1
1746,male,university,middle class,0.556118293,1,before 2015,0,1,32765,8000,sedan,2,3,38,11,0
1747,female,university,middle class,,1,before 2015,1,0,21217,15000,sedan,0,1,33,18,1
1748,male,high school,middle class,0.534901278,1,after 2015,0,1,32765,,sedan,4,0,33,19,0
1749,male,high school,upper class,0.578388546,0,after 2015,1,1,32765,9000,sedan,1,2,45,17,0
1750,female,university,upper class,0.557995143,1,after 2015,1,0,10238,12000,sedan,0,0,34,9,0
1751,male,university,upper class,0.619797171,1,before 2015,0,0,32765,17000,sedan,1,0,35,18,1
1752,male,university,upper class,0.660440443,1,before 2015,0,1,32765,10000,sedan,0,0,52,4,1
1753,female,none,middle class,0.456146319,0,before 2015,0,0,10238,,sports car,0,0,35,1,1
1754,male,university,upper class,0.565053327,1,before 2015,1,1,10238,11000,sports car,2,6,48,21,0
1755,female,high school,middle class,0.654207292,1,before 2015,1,1,10238,9000,sedan,1,3,56,17,0
1756,female,none,working class,0.48768084,1,before 2015,0,1,10238,13000,sedan,0,0,28,4,1
1757,female,high school,poverty,0.374070559,1,before 2015,0,0,10238,15000,sedan,0,0,20,5,1
1758,male,high school,poverty,0.226620419,0,before 2015,0,1,10238,12000,sedan,0,0,19,6,1
1759,male,none,middle class,,1,before 2015,1,1,32765,10000,sedan,12,2,69,37,0
1760,female,university,upper class,,1,before 2015,1,1,10238,13000,sedan,0,0,46,1,0
1761,female,high school,working class,0.489533473,1,before 2015,0,0,92101,13000,sedan,1,0,28,10,0
1762,female,high school,middle class,0.568572073,0,before 2015,0,0,10238,15000,sedan,0,0,18,1,1
1763,female,university,upper class,0.48464116,1,before 2015,1,1,10238,8000,sports car,1,1,36,14,0
1764,male,university,upper class,0.446094474,1,after 2015,0,1,10238,13000,sports car,6,7,46,28,0
1765,male,none,poverty,0.425278187,0,before 2015,0,1,10238,12000,sports car,4,0,43,20,0
1766,female,high school,upper class,0.754849952,1,before 2015,1,1,10238,8000,sports car,3,2,69,37,0
1767,female,university,poverty,0.271026133,1,before 2015,0,1,10238,10000,sedan,0,0,19,1,0
1768,female,university,upper class,0.544825737,1,after 2015,0,1,32765,12000,sedan,3,1,63,26,0
1769,male,university,middle class,0.411777805,1,after 2015,0,0,10238,16000,sedan,0,1,32,13,0
1770,male,university,upper class,0.663615452,1,before 2015,1,0,32765,8000,sedan,2,2,30,15,1
1771,male,none,poverty,0.326945192,1,before 2015,0,1,32765,11000,sedan,1,0,34,14,0
1772,male,university,middle class,0.455952583,0,after 2015,1,0,10238,13000,sedan,1,1,35,14,1
1773,male,university,working class,,1,before 2015,0,1,10238,,sedan,0,1,36,18,0
1774,female,university,upper class,0.660315621,1,before 2015,0,1,10238,11000,sports car,0,0,19,4,0
1775,male,university,working class,0.555412308,0,before 2015,0,1,10238,13000,sedan,0,1,34,12,1
1776,male,high school,upper class,0.635887396,1,before 2015,1,1,32765,8000,sedan,3,0,64,13,0
1777,male,high school,upper class,0.609499888,1,before 2015,1,1,10238,11000,sedan,2,0,52,17,0
1778,male,university,upper class,0.342602023,1,before 2015,0,1,10238,12000,sedan,3,1,55,26,0
1779,female,university,upper class,,1,before 2015,1,1,92101,10000,sedan,1,0,30,17,0
1780,male,university,upper class,0.597065173,1,after 2015,0,1,32765,11000,sports car,4,1,67,21,0
1781,male,none,working class,0.463343187,0,before 2015,0,1,92101,17000,sedan,0,0,30,10,1
1782,male,high school,working class,0.526534911,1,before 2015,0,0,10238,14000,sedan,0,2,30,16,0
1783,female,high school,middle class,0.684083374,1,before 2015,1,1,10238,8000,sedan,0,0,18,4,0
1784,male,university,working class,0.432799038,1,before 2015,0,1,10238,13000,sedan,0,0,30,17,0
1785,male,none,poverty,0.309790447,1,before 2015,0,0,32765,10000,sedan,0,0,22,3,1
1786,male,university,upper class,0.55861021,1,after 2015,1,1,10238,11000,sedan,3,3,51,24,0
1787,male,high school,middle class,0.401453502,1,before 2015,1,1,10238,13000,sports car,0,0,54,2,1
1788,female,university,upper class,0.499349046,1,before 2015,1,0,10238,14000,sedan,2,1,37,16,0
1789,male,high school,upper class,0.606220645,1,before 2015,1,1,10238,,sedan,0,0,65,5,0
1790,male,university,upper class,0.565906795,1,before 2015,1,1,10238,9000,sedan,0,0,73,0,1
1791,female,university,upper class,0.569236072,1,after 2015,1,0,32765,12000,sedan,0,0,30,13,0
1792,female,high school,middle class,0.652976525,1,before 2015,0,1,32765,15000,sedan,0,0,62,0,0
1793,female,university,upper class,0.708114388,1,after 2015,1,1,10238,9000,sedan,2,1,70,30,0
1794,male,university,upper class,0.845661215,1,after 2015,1,1,10238,14000,sedan,0,0,79,14,0
1795,female,high school,upper class,,1,before 2015,1,1,10238,13000,sedan,1,0,44,27,0
1796,female,university,upper class,,1,before 2015,1,1,32765,9000,sedan,0,0,41,8,0
1797,male,none,working class,,1,before 2015,0,1,10238,16000,sedan,0,0,18,6,1
1798,female,high school,working class,0.411330821,1,before 2015,1,1,32765,9000,sedan,0,0,22,0,1
1799,male,high school,poverty,0.447009043,0,before 2015,0,0,10238,17000,sedan,0,0,17,8,1
1800,male,high school,poverty,,0,before 2015,0,1,32765,7000,sedan,0,0,20,9,1
1801,male,high school,middle class,0.457390735,1,before 2015,1,1,10238,12000,sedan,0,0,19,1,1
1802,female,high school,upper class,0.469489286,1,before 2015,0,0,10238,14000,sedan,0,0,32,18,0
1803,female,none,poverty,0.397260064,1,before 2015,0,0,10238,17000,sedan,0,0,23,4,1
1804,male,university,upper class,0.615068158,1,after 2015,1,1,10238,11000,sedan,1,3,57,24,0
1805,female,high school,working class,0.393078544,1,before 2015,1,0,32765,8000,sedan,0,0,29,7,0
1806,female,high school,upper class,0.59786126,1,after 2015,0,1,32765,9000,sedan,1,0,30,10,0
1807,male,university,upper class,0.586273982,1,after 2015,1,1,10238,11000,sedan,3,5,69,32,0
1808,female,none,poverty,0.318694765,0,before 2015,0,1,32765,,sports car,1,0,35,18,0
1809,male,high school,working class,0.394203084,1,before 2015,1,1,10238,15000,sedan,2,0,48,24,1
1810,female,high school,upper class,0.49455464,1,after 2015,0,0,32765,13000,sedan,2,0,40,21,0
1811,female,high school,working class,0.563816987,1,before 2015,0,1,10238,10000,sedan,0,1,34,19,0
1812,male,high school,working class,0.377016881,0,after 2015,0,0,10238,13000,sedan,1,2,33,14,0
1813,female,university,upper class,0.671710087,1,before 2015,1,1,32765,10000,sedan,5,1,46,22,0
1814,female,none,working class,0.452081283,1,before 2015,1,1,10238,6000,sedan,0,0,33,0,0
1815,male,university,upper class,0.66092604,1,before 2015,1,1,32765,10000,sedan,15,4,80,33,0
1816,female,high school,middle class,0.607643103,1,after 2015,1,1,10238,14000,sedan,1,1,26,16,0
1817,female,high school,middle class,0.480140668,0,after 2015,0,0,32765,14000,sedan,0,0,17,6,1
1818,female,none,poverty,0.319866568,0,before 2015,0,1,10238,9000,sports car,0,2,33,11,0
1819,male,university,upper class,0.603465039,1,after 2015,0,0,10238,16000,sedan,2,1,61,22,0
1820,female,none,poverty,0.286204407,0,before 2015,0,0,10238,16000,sedan,0,0,21,4,1
1821,female,university,upper class,0.761093721,1,after 2015,0,1,10238,,sedan,1,0,27,19,0
1822,female,university,upper class,0.623788913,1,before 2015,1,1,10238,12000,sedan,0,0,40,0,0
1823,female,university,upper class,0.545443745,1,before 2015,0,0,10238,11000,sedan,1,2,48,20,0
1824,female,none,middle class,0.492410396,1,before 2015,0,1,10238,12000,sedan,1,1,50,22,0
1825,male,university,upper class,0.662263092,0,after 2015,1,1,92101,10000,sedan,0,0,58,7,0
1826,female,none,working class,0.586952122,1,before 2015,1,1,32765,8000,sedan,2,1,27,12,0
1827,female,none,poverty,0.343943369,1,before 2015,0,1,10238,16000,sedan,0,0,24,0,0
1828,male,university,upper class,0.470909943,1,before 2015,1,1,10238,13000,sedan,4,4,76,40,0
1829,female,university,upper class,0.562638406,1,after 2015,0,1,10238,13000,sedan,2,0,46,26,0
1830,male,university,upper class,,0,after 2015,0,0,10238,17000,sedan,2,2,32,18,0
1831,male,high school,upper class,0.579892608,1,after 2015,1,1,10238,10000,sedan,7,4,60,29,0
1832,female,high school,upper class,0.55409927,1,after 2015,1,1,10238,10000,sedan,2,2,61,12,0
1833,male,high school,upper class,0.492318609,1,before 2015,1,1,10238,10000,sedan,0,0,36,6,0
1834,male,university,upper class,0.603204695,1,before 2015,1,1,10238,8000,sedan,1,1,63,26,0
1835,female,university,upper class,0.676649601,1,before 2015,0,1,10238,14000,sedan,0,0,33,15,0
1836,female,none,poverty,,0,before 2015,0,0,10238,13000,sedan,0,0,19,4,1
1837,female,high school,poverty,0.348607717,0,before 2015,0,0,10238,18000,sedan,0,0,17,3,1
1838,female,university,middle class,0.527031956,0,before 2015,0,1,92101,12000,sedan,0,0,55,7,1
1839,male,university,upper class,0.636624114,1,after 2015,1,1,10238,,sedan,5,5,79,33,0
1840,female,high school,poverty,0.583820765,0,before 2015,1,1,10238,11000,sedan,1,0,34,12,0
1841,male,high school,middle class,0.449628367,0,before 2015,1,0,10238,12000,sedan,0,0,63,6,1
1842,female,high school,middle class,0.503164163,1,before 2015,1,1,10238,9000,sedan,0,0,34,0,1
1843,female,high school,upper class,0.779167955,1,before 2015,0,1,32765,14000,sedan,1,0,42,27,0
1844,male,university,middle class,,0,before 2015,1,1,92101,6000,sedan,4,3,45,21,0
1845,male,none,upper class,0.62680272,1,before 2015,1,1,10238,7000,sedan,5,4,78,40,0
1846,female,high school,working class,0.574070343,0,before 2015,0,1,10238,,sedan,0,1,26,11,0
1847,male,university,working class,0.471124316,0,before 2015,0,1,10238,,sedan,0,0,18,0,1
1848,female,high school,middle class,0.523094574,1,after 2015,1,1,10238,12000,sedan,2,1,59,26,0
1849,male,university,upper class,0.609916556,1,before 2015,0,1,32765,12000,sedan,5,1,29,18,0
1850,male,university,upper class,0.482593712,1,after 2015,1,1,10238,11000,sedan,0,0,56,14,0
1851,female,high school,working class,0.532661328,1,before 2015,1,1,10238,11000,sedan,0,0,53,17,0
1852,female,high school,middle class,0.560407846,1,after 2015,1,1,10238,10000,sedan,0,0,66,19,0
1853,female,high school,middle class,0.46370106,1,after 2015,0,0,10238,16000,sedan,0,0,36,10,0
1854,female,university,middle class,0.423147487,0,after 2015,1,1,32765,10000,sedan,7,1,70,35,0
1855,female,high school,middle class,0.600231266,1,after 2015,1,1,32765,7000,sedan,0,0,18,9,0
1856,male,university,upper class,0.557169714,1,after 2015,1,1,10238,11000,sedan,0,0,43,11,0
1857,male,high school,upper class,,1,after 2015,1,1,32765,9000,sports car,3,3,43,13,0
1858,male,university,working class,0.517641972,1,before 2015,1,1,92101,,sedan,0,0,19,7,1
1859,female,none,working class,0.35633053,1,before 2015,0,1,10238,10000,sedan,1,6,41,27,0
1860,male,university,upper class,,1,before 2015,1,1,10238,,sedan,1,2,35,18,0
1861,female,high school,middle class,0.557529637,1,before 2015,1,1,10238,11000,sedan,1,2,78,24,0
1862,female,none,poverty,0.273577534,0,before 2015,1,1,10238,10000,sedan,0,0,22,9,1
1863,male,high school,middle class,0.458433271,1,before 2015,0,1,10238,13000,sedan,1,2,63,28,0
1864,male,high school,middle class,0.477971293,0,before 2015,0,0,10238,14000,sedan,0,0,20,1,1
1865,female,none,poverty,0.350555716,0,before 2015,1,0,10238,14000,sedan,0,0,21,5,1
1866,male,high school,middle class,,0,before 2015,0,0,10238,,sedan,0,0,22,8,1
1867,female,none,middle class,0.368039219,0,before 2015,1,1,10238,13000,sedan,0,2,56,26,0
1868,male,university,working class,0.509842695,1,before 2015,0,0,10238,19000,sports car,0,0,25,0,1
1869,female,university,upper class,0.604676459,1,before 2015,0,0,10238,12000,sedan,0,0,63,28,0
